person-medium-light-skin-tone-red-hair_1f9d1-1f3fc-200d-1f9b0.png	person-medium-light-skin-tone-red-hair	1f9d1-1f3fc-200d-1f9b0	3c5c307c7e7e3c38
man-walking-dark-skin-tone_1f6b6-1f3ff-200d-2642-fe0f.png	man-walking-dark-skin-tone	1f6b6-1f3ff-200d-2642-fe0f	18101818383c3e76
woman-and-man-holding-hands-medium-dark-skin-tone-dark-skin-tone_1f469-1f3fe-200d-1f91d-200d-1f468-1f3ff.png	woman-and-man-holding-hands-medium-dark-skin-tone-dark-skin-tone	1f469-1f3fe-200d-1f91d-200d-1f468-1f3ff	24247676fe662676
person-frowning_dark-skin-tone_1f64d-1f3ff_1f3ff.png	person-frowning	dark-skin-tone_1f64d-1f3ff_1f3ff	1800003c1c007efe
avocado_1f951.png	avocado	1f951	071f7ef6e4ec7820
envelope-with-arrow_1f4e9.png	envelope-with-arrow	1f4e9	100042ffffffffff
hugging-face_1f917.png	hugging-face	1f917	3c7e7e5a7e427e42
man-police-officer-medium-skin-tone_1f46e-1f3fd-200d-2642-fe0f.png	man-police-officer-medium-skin-tone	1f46e-1f3fd-200d-2642-fe0f	3e18303e3c1c7c7e
flag-martinique_1f1f2-1f1f6.png	flag-martinique	1f1f2-1f1f6	005c7e7fff7e0000
woman-construction-worker-medium-skin-tone_1f477-1f3fd-200d-2640-fe0f.png	woman-construction-worker-medium-skin-tone	1f477-1f3fd-200d-2640-fe0f	3c3e7e3c3c003e7e
sleeping-face_1f634.png	sleeping-face	1f634	187c7effff7e3c18
violin_1f3bb.png	violin	1f3bb	3b1e1c3cfef63620
check-mark_2714-fe0f.png	check-mark	2714-fe0f	030707cfeefc7830
top-hat_1f3a9.png	top-hat	1f3a9	00604242c27efe00
palms-up-together_1f932.png	palms-up-together	1f932	007e7effffff7e00
person-surfing_medium-light-skin-tone_1f3c4-1f3fc_1f3fc.png	person-surfing	medium-light-skin-tone_1f3c4-1f3fc_1f3fc	183e7c5f1f3e7cf0
bank_1f3e6.png	bank	1f3e6	183cbdb5fdefe7a5
airplane_2708-fe0f.png	airplane	2708-fe0f	f3771e1c3f736280
cricket-game_1f3cf.png	cricket-game	1f3cf	0000183c7effe6e0
family-woman-girl_1f469-200d-1f467.png	family-woman-girl	1f469-200d-1f467	3c3c7e7e3c3c3c7c
rolled-up-newspaper_1f5de-fe0f.png	rolled-up-newspaper	1f5de-fe0f	e0f0f87e1e1f0f0e
man-dancing_medium-dark-skin-tone_1f57a-1f3fe_1f3fe.png	man-dancing	medium-dark-skin-tone_1f57a-1f3fe_1f3fe	68783e3e3e242424
student-medium-dark-skin-tone_1f9d1-1f3fe-200d-1f393.png	student-medium-dark-skin-tone	1f9d1-1f3fe-200d-1f393	7eccd8fc7c187e42
prince_1f934.png	prince	1f934	3e7e3e3e3c3c3c1c
prince_dark-skin-tone_1f934-1f3ff_1f3ff.png	prince	dark-skin-tone_1f934-1f3ff_1f3ff	7efe7e3e003c0000
tomato_1f345.png	tomato	1f345	707efdfcfcfc6000
red-paper-lantern_1f3ee.png	red-paper-lantern	1f3ee	2c3c3e3e3e3e0c0c
woman-mechanic-medium-skin-tone_1f469-1f3fd-200d-1f527.png	woman-mechanic-medium-skin-tone	1f469-1f3fd-200d-1f527	183c5a5c3c5b3f3e
couple-with-heart-woman-man_1f469-200d-2764-fe0f-200d-1f468.png	couple-with-heart-woman-man	1f469-200d-2764-fe0f-200d-1f468	ffdbe385c7c23300
moon-cake_1f96e.png	moon-cake	1f96e	00005bfefeff7e3c
supervillain_light-skin-tone_1f9b9-1f3fb_1f3fb.png	supervillain	light-skin-tone_1f9b9-1f3fb_1f3fb	00383c3c3c9dd900
biohazard_2623-fe0f.png	biohazard	2623-fe0f	3c7eff7effff7e00
mammoth_1f9a3.png	mammoth	1f9a3	007c7effd6f23300
skateboard_1f6f9.png	skateboard	1f6f9	00020f3ffff2f030
man-juggling_1f939-200d-2642-fe0f.png	man-juggling	1f939-200d-2642-fe0f	0c080040fcff7e7f
tiger_1f405.png	tiger	1f405	000004fefe3f776e
broom_1f9f9.png	broom	1f9f9	03020c3878f8f060
man-vampire-dark-skin-tone_1f9db-1f3ff-200d-2642-fe0f.png	man-vampire-dark-skin-tone	1f9db-1f3ff-200d-2642-fe0f	18997e7e7c3c1818
flag-saudi-arabia_1f1f8-1f1e6.png	flag-saudi-arabia	1f1f8-1f1e6	007dff7f7f7f0000
bubble-tea_1f9cb.png	bubble-tea	1f9cb	187e7e3c3c3c3c18
